url,career_cluster,career_pathway,SOC,job_title,title,Artistic,Conventional,Enterprising,Investigative,Realistic,Social,income,csm.Title,csm.O.NET.SOC.Code,csm.degree,csm.closeness,csm.betweenness,ccm.Title,ccm.O.NET.SOC.Code,ccm.degree,ccm.closeness,ccm.betweenness
https://www.onetonline.org/link/details/49-3093.00,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-3093.00,Tire Repairers and Changers,49-3093.00 - Tire Repairers and Changers,0,50,17,33,100,17,25040,Tire Repairers and Changers,49-3093.00,13,0.000243843,266.3440937,Tire Repairers and Changers,49-3093.00,13,0.000239406,347.8593585
https://www.onetonline.org/link/details/49-9011.00,Architecture & Construction,Maintenance/Operations,49-9011.00,Mechanical Door Repairers,49-9011.00 - Mechanical Door Repairers,0,28,22,22,100,0,38480,Mechanical Door Repairers,49-9011.00,12,0.00027894,310.5766979,Mechanical Door Repairers,49-9011.00,14,0.000255754,590.2879422
https://www.onetonline.org/link/details/49-9012.00,Architecture & Construction,Maintenance/Operations,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door","49-9012.00 - Control and Valve Installers and Repairers, Except Mechanical Door",0,61,17,50,100,0,54520,"Control and Valve Installers and Repairers, Except Mechanical Door",49-9012.00,14,0.000276855,310.3508382,"Control and Valve Installers and Repairers, Except Mechanical Door",49-9012.00,28,0.000288517,3846.692113
https://www.onetonline.org/link/details/49-9021.01,Architecture & Construction,Maintenance/Operations,49-9021.01,Heating and Air Conditioning Mechanics and Installers,49-9021.01 - Heating and Air Conditioning Mechanics and Installers,17,61,33,61,100,6,45910,Heating and Air Conditioning Mechanics and Installers,49-9021.01,21,0.000311429,928.9443897,Heating and Air Conditioning Mechanics and Installers,49-9021.01,18,0.00026441,493.986859
https://www.onetonline.org/link/details/49-9021.01,Architecture & Construction,Maintenance/Operations,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",49-9021.01 - Heating and Air Conditioning Mechanics and Installers,17,61,33,61,100,6,45910,Heating and Air Conditioning Mechanics and Installers,49-9021.01,21,0.000311429,928.9443897,Heating and Air Conditioning Mechanics and Installers,49-9021.01,18,0.00026441,493.986859
https://www.onetonline.org/link/details/49-9021.02,Architecture & Construction,Maintenance/Operations,49-9021.02,Refrigeration Mechanics and Installers,49-9021.02 - Refrigeration Mechanics and Installers,0,33,33,11,100,0,45910,Refrigeration Mechanics and Installers,49-9021.02,15,0.000308833,1151.344884,Refrigeration Mechanics and Installers,49-9021.02,12,0.000245519,49.39585716
https://www.onetonline.org/link/details/49-9021.02,Architecture & Construction,Maintenance/Operations,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",49-9021.02 - Refrigeration Mechanics and Installers,0,33,33,11,100,0,45910,Refrigeration Mechanics and Installers,49-9021.02,15,0.000308833,1151.344884,Refrigeration Mechanics and Installers,49-9021.02,12,0.000245519,49.39585716
https://www.onetonline.org/link/details/49-9031.00,Manufacturing,"Maintenance, Installation & Repair",49-9031.00,Home Appliance Repairers,49-9031.00 - Home Appliance Repairers,0,67,28,56,100,11,37570,Home Appliance Repairers,49-9031.00,15,0.000299401,236.4701095,Home Appliance Repairers,49-9031.00,15,0.000282087,1713.592045
https://www.onetonline.org/link/details/49-9041.00,Manufacturing,"Maintenance, Installation & Repair",49-9041.00,Industrial Machinery Mechanics,49-9041.00 - Industrial Machinery Mechanics,6,56,6,61,100,6,50040,Industrial Machinery Mechanics,49-9041.00,21,0.000302115,931.1202198,Industrial Machinery Mechanics,49-9041.00,13,0.00027049,875.3535484
https://www.onetonline.org/link/details/49-9043.00,Manufacturing,"Maintenance, Installation & Repair",49-9043.00,"Maintenance Workers, Machinery","49-9043.00 - Maintenance Workers, Machinery",6,67,17,45,100,6,44550,"Maintenance Workers, Machinery",49-9043.00,13,0.000298954,701.6984716,"Maintenance Workers, Machinery",49-9043.00,10,0.000260485,1203.179269
https://www.onetonline.org/link/details/49-9044.00,Architecture & Construction,Maintenance/Operations,49-9044.00,Millwrights,49-9044.00 - Millwrights,11,33,6,33,100,0,52440,Millwrights,49-9044.00,14,0.000288517,116.0190259,Millwrights,49-9044.00,11,0.000250878,177.0642477
https://www.onetonline.org/link/details/49-9045.00,Architecture & Construction,Maintenance/Operations,49-9045.00,"Refractory Materials Repairers, Except Brickmasons","49-9045.00 - Refractory Materials Repairers, Except Brickmasons",0,45,11,39,100,0,45230,"Refractory Materials Repairers, Except Brickmasons",49-9045.00,15,0.000243546,140.6341935,"Refractory Materials Repairers, Except Brickmasons",49-9045.00,18,0.000250815,342.4081567
https://www.onetonline.org/link/details/49-9051.00,Architecture & Construction,Maintenance/Operations,49-9051.00,Electrical Power-Line Installers and Repairers,49-9051.00 - Electrical Power-Line Installers and Repairers,22,50,11,56,100,0,68010,Electrical Power-Line Installers and Repairers,49-9051.00,11,0.000279955,703.5440265,Electrical Power-Line Installers and Repairers,49-9051.00,18,0.000273,1194.535582
https://www.onetonline.org/link/details/49-9052.00,"Arts, Audio/Video Technology & Communications",Telecommunications,49-9052.00,Telecommunications Line Installers and Repairers,49-9052.00 - Telecommunications Line Installers and Repairers,0,28,33,17,95,0,52590,Telecommunications Line Installers and Repairers,49-9052.00,40,0.000320718,8335.049008,Telecommunications Line Installers and Repairers,49-9052.00,14,0.000289352,3257.006045
https://www.onetonline.org/link/details/49-9061.00,Manufacturing,"Maintenance, Installation & Repair",49-9061.00,Camera and Photographic Equipment Repairers,49-9061.00 - Camera and Photographic Equipment Repairers,17,61,11,61,100,0,41060,Camera and Photographic Equipment Repairers,49-9061.00,15,0.000308166,814.668051,Camera and Photographic Equipment Repairers,49-9061.00,11,0.000273523,539.7246236
https://www.onetonline.org/link/details/49-9062.00,Manufacturing,"Maintenance, Installation & Repair",49-9062.00,Medical Equipment Repairers,49-9062.00 - Medical Equipment Repairers,11,61,11,67,100,6,48070,Medical Equipment Repairers,49-9062.00,21,0.000322581,3176.360914,Medical Equipment Repairers,49-9062.00,14,0.000277162,315.0761491
https://www.onetonline.org/link/details/49-9063.00,Manufacturing,"Maintenance, Installation & Repair",49-9063.00,Musical Instrument Repairers and Tuners,49-9063.00 - Musical Instrument Repairers and Tuners,61,50,11,50,100,6,35010,Musical Instrument Repairers and Tuners,49-9063.00,11,0.000307125,487.3727245,Musical Instrument Repairers and Tuners,49-9063.00,12,0.000290698,1333.314131
https://www.onetonline.org/link/details/49-9064.00,Manufacturing,"Maintenance, Installation & Repair",49-9064.00,Watch Repairers,49-9064.00 - Watch Repairers,6,61,11,50,100,0,36740,Watch Repairers,49-9064.00,11,0.000289687,551.6218062,Watch Repairers,49-9064.00,10,0.000283607,1023.672906
https://www.onetonline.org/link/details/49-9069.00,Manufacturing,"Maintenance, Installation & Repair",49-9069.00,"Precision Instrument and Equipment Repairers, All Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/49-9071.00,Manufacturing,"Maintenance, Installation & Repair",49-9071.00,"Maintenance and Repair Workers, General","49-9071.00 - Maintenance and Repair Workers, General",6,56,22,45,100,0,36940,"Maintenance and Repair Workers, General",49-9071.00,35,0.000323729,3226.083395,"Maintenance and Repair Workers, General",49-9071.00,31,0.00029036,3533.840498
https://www.onetonline.org/link/details/49-9081.00,Manufacturing,"Maintenance, Installation & Repair",49-9081.00,Wind Turbine Service Technicians,49-9081.00 - Wind Turbine Service Technicians,0,50,22,22,95,6,52260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/49-9091.00,Manufacturing,"Maintenance, Installation & Repair",49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers","49-9091.00 - Coin, Vending, and Amusement Machine Servicers and Repairers",0,67,33,39,100,0,33070,"Coin, Vending, and Amusement Machine Servicers and Repairers",49-9091.00,12,0.000311139,974.4066225,"Coin, Vending, and Amusement Machine Servicers and Repairers",49-9091.00,10,0.000259471,236.2282489
https://www.onetonline.org/link/details/49-9092.00,Architecture & Construction,Maintenance/Operations,49-9092.00,Commercial Divers,49-9092.00 - Commercial Divers,6,22,22,22,100,0,49090,Commercial Divers,49-9092.00,10,0.00028777,82.6141879,Commercial Divers,49-9092.00,13,0.00026688,362.9668065
https://www.onetonline.org/link/details/49-9093.00,Manufacturing,"Maintenance, Installation & Repair",49-9093.00,"Fabric Menders, Except Garment","49-9093.00 - Fabric Menders, Except Garment",11,17,6,0,100,0,26920,"Fabric Menders, Except Garment",49-9093.00,12,0.00027248,431.9760378,"Fabric Menders, Except Garment",49-9093.00,10,0.000239981,551.5276439
https://www.onetonline.org/link/details/49-9094.00,Manufacturing,"Maintenance, Installation & Repair",49-9094.00,Locksmiths and Safe Repairers,49-9094.00 - Locksmiths and Safe Repairers,0,45,22,11,100,11,40420,Locksmiths and Safe Repairers,49-9094.00,14,0.000298063,733.1331892,Locksmiths and Safe Repairers,49-9094.00,13,0.000278087,1264.544858
https://www.onetonline.org/link/details/49-9095.00,Architecture & Construction,Construction,49-9095.00,Manufactured Building and Mobile Home Installers,49-9095.00 - Manufactured Building and Mobile Home Installers,6,39,28,11,100,22,29810,Manufactured Building and Mobile Home Installers,49-9095.00,14,0.000298597,2657.122169,Manufactured Building and Mobile Home Installers,49-9095.00,10,0.00027571,780.5438252
https://www.onetonline.org/link/details/49-9096.00,Architecture & Construction,Construction,49-9096.00,Riggers,49-9096.00 - Riggers,6,67,22,45,100,0,45690,Riggers,49-9096.00,13,0.00029656,1362.767521,Riggers,49-9096.00,12,0.000235516,92.32837282
https://www.onetonline.org/link/details/49-9097.00,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-9097.00,Signal and Track Switch Repairers,49-9097.00 - Signal and Track Switch Repairers,0,39,11,17,100,0,65350,Signal and Track Switch Repairers,49-9097.00,17,0.000284172,374.4316627,Signal and Track Switch Repairers,49-9097.00,14,0.000259336,129.3486052
https://www.onetonline.org/link/details/49-9098.00,Architecture & Construction,Maintenance/Operations,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers","49-9098.00 - Helpers--Installation, Maintenance, and Repair Workers",0,72,11,61,100,6,27510,"Helpers--Installation, Maintenance, and Repair Workers",49-9098.00,10,0.000246731,94.32868447,"Helpers--Installation, Maintenance, and Repair Workers",49-9098.00,12,0.000255037,556.47264
https://www.onetonline.org/link/details/49-9099.01,Manufacturing,"Maintenance, Installation & Repair",49-9099.00,"Installation, Maintenance, and Repair Workers, All Other",49-9099.01 - Geothermal Technicians,0,50,22,22,95,6,38480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/49-9099.01,Manufacturing,"Maintenance, Installation & Repair",49-9099.01,Geothermal Technicians,49-9099.01 - Geothermal Technicians,0,50,22,22,95,6,38480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/51-1011.00,Manufacturing,Production,51-1011.00,First-Line Supervisors of Production and Operating Workers,51-1011.00 - First-Line Supervisors of Production and Operating Workers,0,67,100,28,78,22,57780,First-Line Supervisors of Production and Operating Workers,51-1011.00,20,0.0003125,1190.277868,First-Line Supervisors of Production and Operating Workers,51-1011.00,13,0.000324044,5041.632895
https://www.onetonline.org/link/details/51-2011.00,Manufacturing,Production,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers","51-2011.00 - Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",0,28,17,11,100,0,50050,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",51-2011.00,18,0.000283126,444.7026411,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",51-2011.00,10,0.000252717,95.74864325
https://www.onetonline.org/link/details/51-2021.00,Manufacturing,Production,51-2021.00,"Coil Winders, Tapers, and Finishers","51-2021.00 - Coil Winders, Tapers, and Finishers",6,61,11,39,100,0,33940,"Coil Winders, Tapers, and Finishers",51-2021.00,11,0.000231696,25.94632758,"Coil Winders, Tapers, and Finishers",51-2021.00,19,0.000260417,681.9790531
https://www.onetonline.org/link/details/51-2022.00,Manufacturing,Production,51-2022.00,Electrical and Electronic Equipment Assemblers,51-2022.00 - Electrical and Electronic Equipment Assemblers,0,33,17,11,100,0,31310,Electrical and Electronic Equipment Assemblers,51-2022.00,12,0.000287356,348.0213366,Electrical and Electronic Equipment Assemblers,51-2022.00,10,0.000261849,39.28684988
https://www.onetonline.org/link/details/51-2023.00,Manufacturing,Production,51-2023.00,Electromechanical Equipment Assemblers,51-2023.00 - Electromechanical Equipment Assemblers,6,61,11,56,100,0,33350,Electromechanical Equipment Assemblers,51-2023.00,14,0.000316356,2566.890152,Electromechanical Equipment Assemblers,51-2023.00,15,0.000280505,407.667239
https://www.onetonline.org/link/details/51-2031.00,Manufacturing,Production,51-2031.00,Engine and Other Machine Assemblers,51-2031.00 - Engine and Other Machine Assemblers,0,33,6,17,100,0,41210,Engine and Other Machine Assemblers,51-2031.00,13,0.000295946,319.5276004,Engine and Other Machine Assemblers,51-2031.00,25,0.000266738,624.7379697
https://www.onetonline.org/link/details/51-2041.00,Architecture & Construction,Construction,51-2041.00,Structural Metal Fabricators and Fitters,51-2041.00 - Structural Metal Fabricators and Fitters,28,67,11,33,100,0,37730,Structural Metal Fabricators and Fitters,51-2041.00,11,0.000258198,163.0494364,Structural Metal Fabricators and Fitters,51-2041.00,10,0.000248324,329.8467532
https://www.onetonline.org/link/details/51-2091.00,Manufacturing,Production,51-2091.00,Fiberglass Laminators and Fabricators,51-2091.00 - Fiberglass Laminators and Fabricators,17,72,6,45,100,0,30870,Fiberglass Laminators and Fabricators,51-2091.00,18,0.000278707,923.3468122,Fiberglass Laminators and Fabricators,51-2091.00,10,0.000263992,533.0716008
https://www.onetonline.org/link/details/51-2092.00,Manufacturing,Production,51-2092.00,Team Assemblers,51-2092.00 - Team Assemblers,0,67,61,17,100,11,30060,Team Assemblers,51-2092.00,10,0.000271887,104.5248994,Team Assemblers,51-2092.00,13,0.000268601,84.86185663
https://www.onetonline.org/link/details/51-2093.00,Manufacturing,Production,51-2093.00,Timing Device Assemblers and Adjusters,51-2093.00 - Timing Device Assemblers and Adjusters,6,28,6,11,100,0,37040,Timing Device Assemblers and Adjusters,51-2093.00,14,0.000285633,1320.58014,Timing Device Assemblers and Adjusters,51-2093.00,11,0.000271076,564.3311369
https://www.onetonline.org/link/details/51-2099.00,Manufacturing,Production,51-2099.00,"Assemblers and Fabricators, All Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/51-3011.00,Hospitality & Tourism,Restaurants and Food/Beverage Services,51-3011.00,Bakers,51-3011.00 - Bakers,22,50,33,6,95,0,25090,Bakers,51-3011.00,12,0.00030931,1169.417246,Bakers,51-3011.00,16,0.000305717,2618.140137
https://www.onetonline.org/link/details/51-3021.00,Manufacturing,Production,51-3021.00,Butchers and Meat Cutters,51-3021.00 - Butchers and Meat Cutters,6,61,50,11,95,6,29870,Butchers and Meat Cutters,51-3021.00,13,0.000302847,2471.76773,Butchers and Meat Cutters,51-3021.00,10,0.000282486,795.4024849
https://www.onetonline.org/link/details/51-3022.00,Manufacturing,Production,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers","51-3022.00 - Meat, Poultry, and Fish Cutters and Trimmers",0,17,6,6,100,0,24490,"Meat, Poultry, and Fish Cutters and Trimmers",51-3022.00,19,0.000258866,918.4949064,"Meat, Poultry, and Fish Cutters and Trimmers",51-3022.00,15,0.00024079,600.0174763
https://www.onetonline.org/link/details/51-3023.00,Manufacturing,Production,51-3023.00,Slaughterers and Meat Packers,51-3023.00 - Slaughterers and Meat Packers,11,67,28,17,100,0,26590,Slaughterers and Meat Packers,51-3023.00,13,0.000260824,306.1802656,Slaughterers and Meat Packers,51-3023.00,10,0.000240848,265.6228303
https://www.onetonline.org/link/details/51-3091.00,Manufacturing,Production,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders","51-3091.00 - Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",0,33,17,11,100,0,28570,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",51-3091.00,10,0.000252207,52.5022277,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",51-3091.00,10,0.000260213,104.6416182
